time,outflux,scaled_outflux
3.84,0.9145288941362,2.8919232690375e+18
3.85,0.91522962250027,2.8941391122704e+18
3.86,0.91592461325942,2.8963368120489e+18
3.87,0.91661391320576,2.8985165163392e+18
3.88,0.91729756875508,2.9006783719173e+18
3.89,0.91797562594974,2.9028225243783e+18
3.9,0.91864813046146,2.9049491181452e+18
3.91,0.91931512759423,2.9070582964785e+18
3.92,0.91997666228707,2.9091502014842e+18
3.93,0.92063277911684,2.9112249741233e+18
3.94,0.92128352230106,2.9132827542204e+18
3.95,0.92192893570063,2.9153236804725e+18
3.96,0.92256906282262,2.9173478904577e+18
3.97,0.92320394682296,2.9193555206436e+18
3.98,0.92383363050919,2.9213467063962e+18
3.99,0.92445815634314,2.9233215819883e+18
4,0.9250775664436,2.925280280608e+18
4.01,0.92569190258903,2.927222934367e+18
4.02,0.92630120622014,2.9291496743093e+18
4.03,0.92690551844256,2.9310606304191e+18
4.04,0.92750488002944,2.9329559316291e+18
4.05,0.92809933142404,2.9348357058291e+18
4.06,0.92868891274231,2.9367000798737e+18
4.07,0.92927366377546,2.9385491795908e+18
4.08,0.92985362399248,2.940383129789e+18
4.09,0.93042883254266,2.9422020542664e+18
4.1,0.93099932825815,2.9440060758179e+18
4.11,0.93156514965637,2.9457953162434e+18
4.12,0.93212633494255,2.9475698963553e+18
4.13,0.93268292201216,2.9493299359869e+18
4.14,0.93323494845335,2.9510755539992e+18
4.15,0.93378245154935,2.9528068682893e+18
4.16,0.93432546828092,2.9545239957979e+18
4.17,0.93486403532871,2.9562270525164e+18
4.18,0.93539818907563,2.957916153495e+18
4.19,0.93592796560922,2.9595914128495e+18
4.2,0.93645340072396,2.9612529437693e+18
4.21,0.93697452992363,2.9629008585245e+18
4.22,0.93749138842358,2.9645352684731e+18
4.23,0.93800401115305,2.9661562840682e+18
4.24,0.93851243275738,2.9677640148654e+18
4.25,0.93901668760036,2.9693585695299e+18
4.26,0.93951680976639,2.9709400558433e+18
4.27,0.94001283306272,2.9725085807109e+18
4.28,0.94050479102169,2.9740642501688e+18
4.29,0.94099271690287,2.9756071693903e+18
4.3,0.94147664369528,2.9771374426932e+18
4.31,0.9419566041195,2.9786551735467e+18
4.32,0.94243263062988,2.9801604645778e+18
4.33,0.94290475541658,2.9816534175783e+18
4.34,0.94337301040775,2.9831341335114e+18
4.35,0.94383742727161,2.9846027125183e+18
4.36,0.94429803741849,2.9860592539247e+18
4.37,0.94475487200294,2.9875038562477e+18
4.38,0.94520796192576,2.9889366172016e+18
